BÁO CÁO HIERARCHY MESH RENDERERS - CAMPUS DUT
Ngày xuất: 2026-05-13 06:07:45
--------------------------------------------------------------------------------
Object Name | Parent Name | Depth | Bounds Size (WxHxD)
group_659.039 | SketchUp_Instance_88.003 | 7 | 0.00x0.20x0.00
group_659.040 | SketchUp_Instance_88.003 | 7 | 0.00x0.20x0.00
group_659.041 | SketchUp_Instance_88.003 | 7 | 0.00x0.20x0.00
group_659.042 | SketchUp_Instance_88.004 | 7 | 0.58x0.20x0.58
group_659.043 | SketchUp_Instance_88.004 | 7 | 0.42x3.00x0.42
group_659.044 | SketchUp_Instance_88.004 | 7 | 0.00x0.20x0.00
group_659.045 | SketchUp_Instance_88.004 | 7 | 0.00x0.20x0.00
group_659.046 | SketchUp_Instance_88.004 | 7 | 0.00x0.20x0.00
group_659.047 | SketchUp_Instance_88.004 | 7 | 0.00x0.20x0.00
group_659.054 | SketchUp_Instance_88.005 | 7 | 0.58x0.20x0.58
group_659.055 | SketchUp_Instance_88.005 | 7 | 0.42x3.00x0.42
group_659.056 | SketchUp_Instance_88.005 | 7 | 0.00x0.20x0.00
group_659.057 | SketchUp_Instance_88.005 | 7 | 0.00x0.20x0.00
group_659.058 | SketchUp_Instance_88.005 | 7 | 0.00x0.20x0.00
group_659.059 | SketchUp_Instance_88.005 | 7 | 0.00x0.20x0.00
group_660 | SketchUp_Instance_86 | 7 | 0.58x0.20x0.58
group_660.001 | SketchUp_Instance_86 | 7 | 0.42x3.00x0.42
group_660.002 | SketchUp_Instance_86 | 7 | 0.00x0.20x0.00
group_660.003 | SketchUp_Instance_86 | 7 | 0.00x0.20x0.00
group_660.004 | SketchUp_Instance_86 | 7 | 0.00x0.20x0.00
group_660.005 | SketchUp_Instance_86 | 7 | 0.00x0.20x0.00
group_660.006 | SketchUp_Instance_88 | 7 | 0.58x0.20x0.58
group_660.007 | SketchUp_Instance_88 | 7 | 0.42x3.00x0.42
group_660.008 | SketchUp_Instance_88 | 7 | 0.00x0.20x0.00
group_660.009 | SketchUp_Instance_88 | 7 | 0.00x0.20x0.00
group_660.010 | SketchUp_Instance_88 | 7 | 0.00x0.20x0.00
group_660.011 | SketchUp_Instance_88 | 7 | 0.00x0.20x0.00
group_660.012 | SketchUp_Instance_88.001 | 7 | 0.58x0.20x0.58
group_660.013 | SketchUp_Instance_88.001 | 7 | 0.42x3.00x0.42
group_660.014 | SketchUp_Instance_88.001 | 7 | 0.00x0.20x0.00
group_660.015 | SketchUp_Instance_88.001 | 7 | 0.00x0.20x0.00
group_660.016 | SketchUp_Instance_88.001 | 7 | 0.00x0.20x0.00
group_660.017 | SketchUp_Instance_88.001 | 7 | 0.00x0.20x0.00
group_660.024 | SketchUp_Instance_88.002 | 7 | 0.58x0.20x0.58
group_660.025 | SketchUp_Instance_88.002 | 7 | 0.42x3.00x0.42
group_660.026 | SketchUp_Instance_88.002 | 7 | 0.00x0.20x0.00
group_660.027 | SketchUp_Instance_88.002 | 7 | 0.00x0.20x0.00
group_660.028 | SketchUp_Instance_88.002 | 7 | 0.00x0.20x0.00
group_660.029 | SketchUp_Instance_88.002 | 7 | 0.00x0.20x0.00
group_660.030 | SketchUp_Instance_92 | 7 | 0.58x0.20x0.58
group_660.031 | SketchUp_Instance_92 | 7 | 0.42x3.00x0.42
group_660.032 | SketchUp_Instance_92 | 7 | 0.00x0.20x0.00
group_660.033 | SketchUp_Instance_92 | 7 | 0.00x0.20x0.00
group_660.034 | SketchUp_Instance_92 | 7 | 0.00x0.20x0.00
group_660.035 | SketchUp_Instance_92 | 7 | 0.00x0.20x0.00
group_660.036 | SketchUp_Instance_88.003 | 7 | 0.58x0.20x0.58
group_660.037 | SketchUp_Instance_88.003 | 7 | 0.42x3.00x0.42
group_660.038 | SketchUp_Instance_88.003 | 7 | 0.00x0.20x0.00
group_660.039 | SketchUp_Instance_88.003 | 7 | 0.00x0.20x0.00
group_660.040 | SketchUp_Instance_88.003 | 7 | 0.00x0.20x0.00
group_660.041 | SketchUp_Instance_88.003 | 7 | 0.00x0.20x0.00
group_660.042 | SketchUp_Instance_88.004 | 7 | 0.58x0.20x0.58
group_660.043 | SketchUp_Instance_88.004 | 7 | 0.42x3.00x0.42
group_660.044 | SketchUp_Instance_88.004 | 7 | 0.00x0.20x0.00
group_660.045 | SketchUp_Instance_88.004 | 7 | 0.00x0.20x0.00
group_660.046 | SketchUp_Instance_88.004 | 7 | 0.00x0.20x0.00
group_660.047 | SketchUp_Instance_88.004 | 7 | 0.00x0.20x0.00
group_660.054 | SketchUp_Instance_88.005 | 7 | 0.58x0.20x0.58
group_660.055 | SketchUp_Instance_88.005 | 7 | 0.42x3.00x0.42
group_660.056 | SketchUp_Instance_88.005 | 7 | 0.00x0.20x0.00
group_660.057 | SketchUp_Instance_88.005 | 7 | 0.00x0.20x0.00
group_660.058 | SketchUp_Instance_88.005 | 7 | 0.00x0.20x0.00
group_660.059 | SketchUp_Instance_88.005 | 7 | 0.00x0.20x0.00
group_661 | SketchUp_Instance_86 | 7 | 0.58x0.20x0.58
group_661.001 | SketchUp_Instance_86 | 7 | 0.42x3.00x0.42
group_661.002 | SketchUp_Instance_86 | 7 | 0.00x0.20x0.00
group_661.003 | SketchUp_Instance_86 | 7 | 0.00x0.20x0.00
group_661.004 | SketchUp_Instance_86 | 7 | 0.00x0.20x0.00
group_661.005 | SketchUp_Instance_86 | 7 | 0.00x0.20x0.00
group_661.006 | SketchUp_Instance_88 | 7 | 0.58x0.20x0.58
group_661.007 | SketchUp_Instance_88 | 7 | 0.42x3.00x0.42
group_661.008 | SketchUp_Instance_88 | 7 | 0.00x0.20x0.00
group_661.009 | SketchUp_Instance_88 | 7 | 0.00x0.20x0.00
group_661.010 | SketchUp_Instance_88 | 7 | 0.00x0.20x0.00
group_661.011 | SketchUp_Instance_88 | 7 | 0.00x0.20x0.00
group_661.012 | SketchUp_Instance_88.001 | 7 | 0.58x0.20x0.58
group_661.013 | SketchUp_Instance_88.001 | 7 | 0.42x3.00x0.42
group_661.014 | SketchUp_Instance_88.001 | 7 | 0.00x0.20x0.00
group_661.015 | SketchUp_Instance_88.001 | 7 | 0.00x0.20x0.00
group_661.016 | SketchUp_Instance_88.001 | 7 | 0.00x0.20x0.00
group_661.017 | SketchUp_Instance_88.001 | 7 | 0.00x0.20x0.00
group_661.024 | SketchUp_Instance_88.002 | 7 | 0.58x0.20x0.58
group_661.025 | SketchUp_Instance_88.002 | 7 | 0.42x3.00x0.42
group_661.026 | SketchUp_Instance_88.002 | 7 | 0.00x0.20x0.00
group_661.027 | SketchUp_Instance_88.002 | 7 | 0.00x0.20x0.00
group_661.028 | SketchUp_Instance_88.002 | 7 | 0.00x0.20x0.00
group_661.029 | SketchUp_Instance_88.002 | 7 | 0.00x0.20x0.00
group_661.030 | SketchUp_Instance_92 | 7 | 0.58x0.20x0.58
group_661.031 | SketchUp_Instance_92 | 7 | 0.42x3.00x0.42
group_661.032 | SketchUp_Instance_92 | 7 | 0.00x0.20x0.00
group_661.033 | SketchUp_Instance_92 | 7 | 0.00x0.20x0.00
group_661.034 | SketchUp_Instance_92 | 7 | 0.00x0.20x0.00
group_661.035 | SketchUp_Instance_92 | 7 | 0.00x0.20x0.00
group_661.036 | SketchUp_Instance_88.003 | 7 | 0.58x0.20x0.58
group_661.037 | SketchUp_Instance_88.003 | 7 | 0.42x3.00x0.42
group_661.038 | SketchUp_Instance_88.003 | 7 | 0.00x0.20x0.00
group_661.039 | SketchUp_Instance_88.003 | 7 | 0.00x0.20x0.00
group_661.040 | SketchUp_Instance_88.003 | 7 | 0.00x0.20x0.00
group_661.041 | SketchUp_Instance_88.003 | 7 | 0.00x0.20x0.00
group_661.042 | SketchUp_Instance_88.004 | 7 | 0.58x0.20x0.58
group_661.043 | SketchUp_Instance_88.004 | 7 | 0.42x3.00x0.42
group_661.044 | SketchUp_Instance_88.004 | 7 | 0.00x0.20x0.00
group_661.045 | SketchUp_Instance_88.004 | 7 | 0.00x0.20x0.00
group_661.046 | SketchUp_Instance_88.004 | 7 | 0.00x0.20x0.00
group_661.047 | SketchUp_Instance_88.004 | 7 | 0.00x0.20x0.00
group_661.054 | SketchUp_Instance_88.005 | 7 | 0.58x0.20x0.58
group_661.055 | SketchUp_Instance_88.005 | 7 | 0.42x3.00x0.42
group_661.056 | SketchUp_Instance_88.005 | 7 | 0.00x0.20x0.00
group_661.057 | SketchUp_Instance_88.005 | 7 | 0.00x0.20x0.00
group_661.058 | SketchUp_Instance_88.005 | 7 | 0.00x0.20x0.00
group_661.059 | SketchUp_Instance_88.005 | 7 | 0.00x0.20x0.00
group_662 | SketchUp_Instance_86 | 7 | 0.58x0.20x0.58
group_662.001 | SketchUp_Instance_86 | 7 | 0.42x3.00x0.42
group_662.002 | SketchUp_Instance_86 | 7 | 0.00x0.20x0.00
group_662.003 | SketchUp_Instance_86 | 7 | 0.00x0.20x0.00
group_662.004 | SketchUp_Instance_86 | 7 | 0.00x0.20x0.00
group_662.005 | SketchUp_Instance_86 | 7 | 0.00x0.20x0.00
group_662.006 | SketchUp_Instance_88 | 7 | 0.58x0.20x0.58
group_662.007 | SketchUp_Instance_88 | 7 | 0.42x3.00x0.42
group_662.008 | SketchUp_Instance_88 | 7 | 0.00x0.20x0.00
group_662.009 | SketchUp_Instance_88 | 7 | 0.00x0.20x0.00
group_662.010 | SketchUp_Instance_88 | 7 | 0.00x0.20x0.00
group_662.011 | SketchUp_Instance_88 | 7 | 0.00x0.20x0.00
group_662.012 | SketchUp_Instance_88.001 | 7 | 0.58x0.20x0.58
group_662.013 | SketchUp_Instance_88.001 | 7 | 0.42x3.00x0.42
group_662.014 | SketchUp_Instance_88.001 | 7 | 0.00x0.20x0.00
group_662.015 | SketchUp_Instance_88.001 | 7 | 0.00x0.20x0.00
group_662.016 | SketchUp_Instance_88.001 | 7 | 0.00x0.20x0.00
group_662.017 | SketchUp_Instance_88.001 | 7 | 0.00x0.20x0.00
group_662.024 | SketchUp_Instance_88.002 | 7 | 0.58x0.20x0.58
group_662.025 | SketchUp_Instance_88.002 | 7 | 0.42x3.00x0.42
group_662.026 | SketchUp_Instance_88.002 | 7 | 0.00x0.20x0.00
group_662.027 | SketchUp_Instance_88.002 | 7 | 0.00x0.20x0.00
group_662.028 | SketchUp_Instance_88.002 | 7 | 0.00x0.20x0.00
group_662.029 | SketchUp_Instance_88.002 | 7 | 0.00x0.20x0.00
group_662.030 | SketchUp_Instance_92 | 7 | 0.58x0.20x0.58
group_662.031 | SketchUp_Instance_92 | 7 | 0.42x3.00x0.42
group_662.032 | SketchUp_Instance_92 | 7 | 0.00x0.20x0.00
group_662.033 | SketchUp_Instance_92 | 7 | 0.00x0.20x0.00
group_662.034 | SketchUp_Instance_92 | 7 | 0.00x0.20x0.00
group_662.035 | SketchUp_Instance_92 | 7 | 0.00x0.20x0.00
group_662.036 | SketchUp_Instance_88.003 | 7 | 0.58x0.20x0.58
group_662.037 | SketchUp_Instance_88.003 | 7 | 0.42x3.00x0.42
group_662.038 | SketchUp_Instance_88.003 | 7 | 0.00x0.20x0.00
group_662.039 | SketchUp_Instance_88.003 | 7 | 0.00x0.20x0.00
group_662.040 | SketchUp_Instance_88.003 | 7 | 0.00x0.20x0.00
group_662.041 | SketchUp_Instance_88.003 | 7 | 0.00x0.20x0.00
group_662.042 | SketchUp_Instance_88.004 | 7 | 0.58x0.20x0.58
group_662.043 | SketchUp_Instance_88.004 | 7 | 0.42x3.00x0.42
group_662.044 | SketchUp_Instance_88.004 | 7 | 0.00x0.20x0.00
group_662.045 | SketchUp_Instance_88.004 | 7 | 0.00x0.20x0.00
group_662.046 | SketchUp_Instance_88.004 | 7 | 0.00x0.20x0.00
group_662.047 | SketchUp_Instance_88.004 | 7 | 0.00x0.20x0.00
group_662.054 | SketchUp_Instance_88.005 | 7 | 0.58x0.20x0.58
group_662.055 | SketchUp_Instance_88.005 | 7 | 0.42x3.00x0.42
group_662.056 | SketchUp_Instance_88.005 | 7 | 0.00x0.20x0.00
group_662.057 | SketchUp_Instance_88.005 | 7 | 0.00x0.20x0.00
group_662.058 | SketchUp_Instance_88.005 | 7 | 0.00x0.20x0.00
group_662.059 | SketchUp_Instance_88.005 | 7 | 0.00x0.20x0.00
group_663 | SketchUp_Instance_86 | 7 | 0.58x0.20x0.58
group_663.001 | SketchUp_Instance_86 | 7 | 0.42x3.00x0.42
group_663.002 | SketchUp_Instance_86 | 7 | 0.00x0.20x0.00
group_663.003 | SketchUp_Instance_86 | 7 | 0.00x0.20x0.00
group_663.004 | SketchUp_Instance_86 | 7 | 0.00x0.20x0.00
group_663.005 | SketchUp_Instance_86 | 7 | 0.00x0.20x0.00
group_663.006 | SketchUp_Instance_88 | 7 | 0.58x0.20x0.58
group_663.007 | SketchUp_Instance_88 | 7 | 0.42x3.00x0.42
group_663.008 | SketchUp_Instance_88 | 7 | 0.00x0.20x0.00
group_663.009 | SketchUp_Instance_88 | 7 | 0.00x0.20x0.00
group_663.010 | SketchUp_Instance_88 | 7 | 0.00x0.20x0.00
group_663.011 | SketchUp_Instance_88 | 7 | 0.00x0.20x0.00
group_663.012 | SketchUp_Instance_88.001 | 7 | 0.58x0.20x0.58
group_663.013 | SketchUp_Instance_88.001 | 7 | 0.42x3.00x0.42
group_663.014 | SketchUp_Instance_88.001 | 7 | 0.00x0.20x0.00
group_663.015 | SketchUp_Instance_88.001 | 7 | 0.00x0.20x0.00
group_663.016 | SketchUp_Instance_88.001 | 7 | 0.00x0.20x0.00
group_663.017 | SketchUp_Instance_88.001 | 7 | 0.00x0.20x0.00
group_663.024 | SketchUp_Instance_88.002 | 7 | 0.58x0.20x0.58
group_663.025 | SketchUp_Instance_88.002 | 7 | 0.42x3.00x0.42
group_663.026 | SketchUp_Instance_88.002 | 7 | 0.00x0.20x0.00
group_663.027 | SketchUp_Instance_88.002 | 7 | 0.00x0.20x0.00
group_663.028 | SketchUp_Instance_88.002 | 7 | 0.00x0.20x0.00
group_663.029 | SketchUp_Instance_88.002 | 7 | 0.00x0.20x0.00
group_663.030 | SketchUp_Instance_92 | 7 | 0.58x0.20x0.58
group_663.031 | SketchUp_Instance_92 | 7 | 0.42x3.00x0.42
group_663.032 | SketchUp_Instance_92 | 7 | 0.00x0.20x0.00
group_663.033 | SketchUp_Instance_92 | 7 | 0.00x0.20x0.00
group_663.034 | SketchUp_Instance_92 | 7 | 0.00x0.20x0.00
group_663.035 | SketchUp_Instance_92 | 7 | 0.00x0.20x0.00
group_663.036 | SketchUp_Instance_88.003 | 7 | 0.58x0.20x0.58
group_663.037 | SketchUp_Instance_88.003 | 7 | 0.42x3.00x0.42
group_663.038 | SketchUp_Instance_88.003 | 7 | 0.00x0.20x0.00
group_663.039 | SketchUp_Instance_88.003 | 7 | 0.00x0.20x0.00
group_663.040 | SketchUp_Instance_88.003 | 7 | 0.00x0.20x0.00
group_663.041 | SketchUp_Instance_88.003 | 7 | 0.00x0.20x0.00
group_663.042 | SketchUp_Instance_88.004 | 7 | 0.58x0.20x0.58
group_663.043 | SketchUp_Instance_88.004 | 7 | 0.42x3.00x0.42
group_663.044 | SketchUp_Instance_88.004 | 7 | 0.00x0.20x0.00
group_663.045 | SketchUp_Instance_88.004 | 7 | 0.00x0.20x0.00
group_663.046 | SketchUp_Instance_88.004 | 7 | 0.00x0.20x0.00
group_663.047 | SketchUp_Instance_88.004 | 7 | 0.00x0.20x0.00
group_663.054 | SketchUp_Instance_88.005 | 7 | 0.58x0.20x0.58
group_663.055 | SketchUp_Instance_88.005 | 7 | 0.42x3.00x0.42
group_663.056 | SketchUp_Instance_88.005 | 7 | 0.00x0.20x0.00
group_663.057 | SketchUp_Instance_88.005 | 7 | 0.00x0.20x0.00
group_663.058 | SketchUp_Instance_88.005 | 7 | 0.00x0.20x0.00
group_663.059 | SketchUp_Instance_88.005 | 7 | 0.00x0.20x0.00
group_664 | SketchUp_Instance_86 | 7 | 0.58x0.20x0.58
group_664.001 | SketchUp_Instance_86 | 7 | 0.42x3.00x0.42
group_664.002 | SketchUp_Instance_86 | 7 | 0.00x0.20x0.00
group_664.003 | SketchUp_Instance_86 | 7 | 0.00x0.20x0.00
group_664.004 | SketchUp_Instance_86 | 7 | 0.00x0.20x0.00
group_664.005 | SketchUp_Instance_86 | 7 | 0.00x0.20x0.00
group_664.006 | SketchUp_Instance_88 | 7 | 0.58x0.20x0.58
group_664.007 | SketchUp_Instance_88 | 7 | 0.42x3.00x0.42
group_664.008 | SketchUp_Instance_88 | 7 | 0.00x0.20x0.00
group_664.009 | SketchUp_Instance_88 | 7 | 0.00x0.20x0.00
group_664.010 | SketchUp_Instance_88 | 7 | 0.00x0.20x0.00
group_664.011 | SketchUp_Instance_88 | 7 | 0.00x0.20x0.00
group_664.012 | SketchUp_Instance_88.001 | 7 | 0.58x0.20x0.58
group_664.013 | SketchUp_Instance_88.001 | 7 | 0.42x3.00x0.42
group_664.014 | SketchUp_Instance_88.001 | 7 | 0.00x0.20x0.00
group_664.015 | SketchUp_Instance_88.001 | 7 | 0.00x0.20x0.00
group_664.016 | SketchUp_Instance_88.001 | 7 | 0.00x0.20x0.00
group_664.017 | SketchUp_Instance_88.001 | 7 | 0.00x0.20x0.00
group_664.024 | SketchUp_Instance_88.002 | 7 | 0.58x0.20x0.58
group_664.025 | SketchUp_Instance_88.002 | 7 | 0.42x3.00x0.42
group_664.026 | SketchUp_Instance_88.002 | 7 | 0.00x0.20x0.00
group_664.027 | SketchUp_Instance_88.002 | 7 | 0.00x0.20x0.00
group_664.028 | SketchUp_Instance_88.002 | 7 | 0.00x0.20x0.00
group_664.029 | SketchUp_Instance_88.002 | 7 | 0.00x0.20x0.00
group_664.030 | SketchUp_Instance_92 | 7 | 0.58x0.20x0.58
group_664.031 | SketchUp_Instance_92 | 7 | 0.42x3.00x0.42
group_664.032 | SketchUp_Instance_92 | 7 | 0.00x0.20x0.00
group_664.033 | SketchUp_Instance_92 | 7 | 0.00x0.20x0.00
group_664.034 | SketchUp_Instance_92 | 7 | 0.00x0.20x0.00
group_664.035 | SketchUp_Instance_92 | 7 | 0.00x0.20x0.00
group_664.036 | SketchUp_Instance_88.003 | 7 | 0.58x0.20x0.58
group_664.037 | SketchUp_Instance_88.003 | 7 | 0.42x3.00x0.42
group_664.038 | SketchUp_Instance_88.003 | 7 | 0.00x0.20x0.00
group_664.039 | SketchUp_Instance_88.003 | 7 | 0.00x0.20x0.00
group_664.040 | SketchUp_Instance_88.003 | 7 | 0.00x0.20x0.00
group_664.041 | SketchUp_Instance_88.003 | 7 | 0.00x0.20x0.00
group_664.042 | SketchUp_Instance_88.004 | 7 | 0.58x0.20x0.58
group_664.043 | SketchUp_Instance_88.004 | 7 | 0.42x3.00x0.42
group_664.044 | SketchUp_Instance_88.004 | 7 | 0.00x0.20x0.00
group_664.045 | SketchUp_Instance_88.004 | 7 | 0.00x0.20x0.00
group_664.046 | SketchUp_Instance_88.004 | 7 | 0.00x0.20x0.00
group_664.047 | SketchUp_Instance_88.004 | 7 | 0.00x0.20x0.00
group_664.054 | SketchUp_Instance_88.005 | 7 | 0.58x0.20x0.58
group_664.055 | SketchUp_Instance_88.005 | 7 | 0.42x3.00x0.42
group_664.056 | SketchUp_Instance_88.005 | 7 | 0.00x0.20x0.00
group_664.057 | SketchUp_Instance_88.005 | 7 | 0.00x0.20x0.00
group_664.058 | SketchUp_Instance_88.005 | 7 | 0.00x0.20x0.00
group_664.059 | SketchUp_Instance_88.005 | 7 | 0.00x0.20x0.00
group_665 | SketchUp_Instance_86 | 7 | 0.58x0.20x0.58
group_665.001 | SketchUp_Instance_86 | 7 | 0.42x3.00x0.42
group_665.002 | SketchUp_Instance_86 | 7 | 0.00x0.20x0.00
group_665.003 | SketchUp_Instance_86 | 7 | 0.00x0.20x0.00
group_665.004 | SketchUp_Instance_86 | 7 | 0.00x0.20x0.00
group_665.005 | SketchUp_Instance_86 | 7 | 0.00x0.20x0.00
group_665.006 | SketchUp_Instance_88 | 7 | 0.58x0.20x0.58
group_665.007 | SketchUp_Instance_88 | 7 | 0.42x3.00x0.42
group_665.008 | SketchUp_Instance_88 | 7 | 0.00x0.20x0.00
group_665.009 | SketchUp_Instance_88 | 7 | 0.00x0.20x0.00
group_665.010 | SketchUp_Instance_88 | 7 | 0.00x0.20x0.00
group_665.011 | SketchUp_Instance_88 | 7 | 0.00x0.20x0.00
group_665.012 | SketchUp_Instance_88.001 | 7 | 0.58x0.20x0.58
group_665.013 | SketchUp_Instance_88.001 | 7 | 0.42x3.00x0.42
group_665.014 | SketchUp_Instance_88.001 | 7 | 0.00x0.20x0.00
group_665.015 | SketchUp_Instance_88.001 | 7 | 0.00x0.20x0.00
group_665.016 | SketchUp_Instance_88.001 | 7 | 0.00x0.20x0.00
group_665.017 | SketchUp_Instance_88.001 | 7 | 0.00x0.20x0.00
group_665.024 | SketchUp_Instance_88.002 | 7 | 0.58x0.20x0.58
group_665.025 | SketchUp_Instance_88.002 | 7 | 0.42x3.00x0.42
group_665.026 | SketchUp_Instance_88.002 | 7 | 0.00x0.20x0.00
group_665.027 | SketchUp_Instance_88.002 | 7 | 0.00x0.20x0.00
group_665.028 | SketchUp_Instance_88.002 | 7 | 0.00x0.20x0.00
group_665.029 | SketchUp_Instance_88.002 | 7 | 0.00x0.20x0.00
group_665.030 | SketchUp_Instance_92 | 7 | 0.58x0.20x0.58
group_665.031 | SketchUp_Instance_92 | 7 | 0.42x3.00x0.42
group_665.032 | SketchUp_Instance_92 | 7 | 0.00x0.20x0.00
group_665.033 | SketchUp_Instance_92 | 7 | 0.00x0.20x0.00
group_665.034 | SketchUp_Instance_92 | 7 | 0.00x0.20x0.00
group_665.035 | SketchUp_Instance_92 | 7 | 0.00x0.20x0.00
group_665.036 | SketchUp_Instance_88.003 | 7 | 0.58x0.20x0.58
group_665.037 | SketchUp_Instance_88.003 | 7 | 0.42x3.00x0.42
group_665.038 | SketchUp_Instance_88.003 | 7 | 0.00x0.20x0.00
group_665.039 | SketchUp_Instance_88.003 | 7 | 0.00x0.20x0.00
group_665.040 | SketchUp_Instance_88.003 | 7 | 0.00x0.20x0.00
group_665.041 | SketchUp_Instance_88.003 | 7 | 0.00x0.20x0.00
group_665.042 | SketchUp_Instance_88.004 | 7 | 0.58x0.20x0.58
group_665.043 | SketchUp_Instance_88.004 | 7 | 0.42x3.00x0.42
group_665.044 | SketchUp_Instance_88.004 | 7 | 0.00x0.20x0.00
group_665.045 | SketchUp_Instance_88.004 | 7 | 0.00x0.20x0.00
group_665.046 | SketchUp_Instance_88.004 | 7 | 0.00x0.20x0.00
group_665.047 | SketchUp_Instance_88.004 | 7 | 0.00x0.20x0.00
group_665.054 | SketchUp_Instance_88.005 | 7 | 0.58x0.20x0.58
group_665.055 | SketchUp_Instance_88.005 | 7 | 0.42x3.00x0.42
group_665.056 | SketchUp_Instance_88.005 | 7 | 0.00x0.20x0.00
group_665.057 | SketchUp_Instance_88.005 | 7 | 0.00x0.20x0.00
group_665.058 | SketchUp_Instance_88.005 | 7 | 0.00x0.20x0.00
group_665.059 | SketchUp_Instance_88.005 | 7 | 0.00x0.20x0.00
group_666 | SketchUp_Instance_86 | 7 | 0.58x0.20x0.58
group_666.001 | SketchUp_Instance_86 | 7 | 0.42x3.00x0.42
group_666.002 | SketchUp_Instance_86 | 7 | 0.00x0.20x0.00
group_666.003 | SketchUp_Instance_86 | 7 | 0.00x0.20x0.00
group_666.004 | SketchUp_Instance_86 | 7 | 0.00x0.20x0.00
group_666.005 | SketchUp_Instance_86 | 7 | 0.00x0.20x0.00
group_666.006 | SketchUp_Instance_88 | 7 | 0.58x0.20x0.58
group_666.007 | SketchUp_Instance_88 | 7 | 0.42x3.00x0.42
group_666.008 | SketchUp_Instance_88 | 7 | 0.00x0.20x0.00
group_666.009 | SketchUp_Instance_88 | 7 | 0.00x0.20x0.00
group_666.010 | SketchUp_Instance_88 | 7 | 0.00x0.20x0.00
group_666.011 | SketchUp_Instance_88 | 7 | 0.00x0.20x0.00
group_666.012 | SketchUp_Instance_88.001 | 7 | 0.58x0.20x0.58
group_666.013 | SketchUp_Instance_88.001 | 7 | 0.42x3.00x0.42
group_666.014 | SketchUp_Instance_88.001 | 7 | 0.00x0.20x0.00
group_666.015 | SketchUp_Instance_88.001 | 7 | 0.00x0.20x0.00
group_666.016 | SketchUp_Instance_88.001 | 7 | 0.00x0.20x0.00
group_666.017 | SketchUp_Instance_88.001 | 7 | 0.00x0.20x0.00
group_666.024 | SketchUp_Instance_88.002 | 7 | 0.58x0.20x0.58
group_666.025 | SketchUp_Instance_88.002 | 7 | 0.42x3.00x0.42
group_666.026 | SketchUp_Instance_88.002 | 7 | 0.00x0.20x0.00
group_666.027 | SketchUp_Instance_88.002 | 7 | 0.00x0.20x0.00
group_666.028 | SketchUp_Instance_88.002 | 7 | 0.00x0.20x0.00
group_666.029 | SketchUp_Instance_88.002 | 7 | 0.00x0.20x0.00
group_666.030 | SketchUp_Instance_92 | 7 | 0.58x0.20x0.58
group_666.031 | SketchUp_Instance_92 | 7 | 0.42x3.00x0.42
group_666.032 | SketchUp_Instance_92 | 7 | 0.00x0.20x0.00
group_666.033 | SketchUp_Instance_92 | 7 | 0.00x0.20x0.00
group_666.034 | SketchUp_Instance_92 | 7 | 0.00x0.20x0.00
group_666.035 | SketchUp_Instance_92 | 7 | 0.00x0.20x0.00
group_666.036 | SketchUp_Instance_88.003 | 7 | 0.58x0.20x0.58
group_666.037 | SketchUp_Instance_88.003 | 7 | 0.42x3.00x0.42
group_666.038 | SketchUp_Instance_88.003 | 7 | 0.00x0.20x0.00
group_666.039 | SketchUp_Instance_88.003 | 7 | 0.00x0.20x0.00
group_666.040 | SketchUp_Instance_88.003 | 7 | 0.00x0.20x0.00
group_666.041 | SketchUp_Instance_88.003 | 7 | 0.00x0.20x0.00
group_666.042 | SketchUp_Instance_88.004 | 7 | 0.58x0.20x0.58
group_666.043 | SketchUp_Instance_88.004 | 7 | 0.42x3.00x0.42
group_666.044 | SketchUp_Instance_88.004 | 7 | 0.00x0.20x0.00
group_666.045 | SketchUp_Instance_88.004 | 7 | 0.00x0.20x0.00
group_666.046 | SketchUp_Instance_88.004 | 7 | 0.00x0.20x0.00
group_666.047 | SketchUp_Instance_88.004 | 7 | 0.00x0.20x0.00
group_666.054 | SketchUp_Instance_88.005 | 7 | 0.58x0.20x0.58
group_666.055 | SketchUp_Instance_88.005 | 7 | 0.42x3.00x0.42
group_666.056 | SketchUp_Instance_88.005 | 7 | 0.00x0.20x0.00
group_666.057 | SketchUp_Instance_88.005 | 7 | 0.00x0.20x0.00
group_666.058 | SketchUp_Instance_88.005 | 7 | 0.00x0.20x0.00
group_666.059 | SketchUp_Instance_88.005 | 7 | 0.00x0.20x0.00
group_667 | SketchUp_Instance_86 | 7 | 0.58x0.20x0.58
group_667.001 | SketchUp_Instance_86 | 7 | 0.42x3.00x0.42
group_667.002 | SketchUp_Instance_86 | 7 | 0.00x0.20x0.00
group_667.003 | SketchUp_Instance_86 | 7 | 0.00x0.20x0.00
group_667.004 | SketchUp_Instance_86 | 7 | 0.00x0.20x0.00
group_667.005 | SketchUp_Instance_86 | 7 | 0.00x0.20x0.00
group_667.006 | SketchUp_Instance_88 | 7 | 0.58x0.20x0.58
group_667.007 | SketchUp_Instance_88 | 7 | 0.42x3.00x0.42
group_667.008 | SketchUp_Instance_88 | 7 | 0.00x0.20x0.00
group_667.009 | SketchUp_Instance_88 | 7 | 0.00x0.20x0.00
group_667.010 | SketchUp_Instance_88 | 7 | 0.00x0.20x0.00
group_667.011 | SketchUp_Instance_88 | 7 | 0.00x0.20x0.00
